loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
2.0582640791533913,2215168.930911686,1.9924948393068305,2522214.0321624624
1.3278138027194766,1833680.789957317,1.788490037093646,2492621.046557204
1.2252465960390735,1700918.4574445547,1.5160990744124905,2242683.739800328
1.177118502806428,1673783.8847394735,1.3606430325292735,2090329.2709411315
1.152182015403331,1667273.9283341437,1.384594428478655,2303017.005031621
1.1281307405995755,1699682.5608754607,1.4470722974862233,2240647.7285900246
1.1130141417335613,1684290.5634920057,1.3546822505406624,2119414.828865236
1.0983205957356865,1608379.173027752,1.3129443492569897,2195932.6628097594
1.09577144421996,1706339.6562217239,1.3794570357151243,2207768.4701835252
1.090350847917222,1672239.8010125274,1.3310358080006701,2273871.0590833733
1.0820111011075946,1648795.6311925156,1.361323388793174,2373477.0375301717
1.0787725888013884,1690009.675245526,1.3485203433314947,2410500.1135346177
1.075562928791828,1668172.9984512026,1.3869982049595693,2404765.389510812
1.065385184034877,1641603.1053046165,1.4513211149032552,2501632.1632170225
1.0627887740199156,1636201.5731167283,1.4274287169613669,2550409.487612022
1.0501926622295255,1659651.3620173247,1.5130250641517284,2536660.412219628
1.0478475595745769,1666681.0694145607,1.4413281615323161,2626289.7173286504
1.0388623153512473,1659711.5377888142,1.484134278110569,2692563.156237206
1.0423485991771473,1658607.2215381626,1.4747604956499945,2681447.7133834227
1.0354249254981083,1649779.8387337301,1.5839046069757687,2841302.0256164805
1.0292125892125656,1568465.4271702971,1.3702189157082583,2457666.572011146
1.0229621429018143,1574209.565925441,1.4226357429782823,2534773.1397638437
1.0194645794177133,1632611.4986706201,1.4226166632159043,2389591.3841731977
1.0119990889660784,1545073.0213763858,1.3475478641151704,2565771.976718071
1.0066502492233687,1560715.7322641988,1.5128355111827616,2517990.59516469
1.0005548899191303,1568849.567762701,1.4654243284094808,2534367.5651094606
0.9886703202478065,1551851.925456187,1.4210848429586016,2493107.1026281686
0.9906649489765826,1489634.4331111882,1.4527455746967066,2702039.468871614
0.9864344320517057,1512257.0545567127,1.5455759864633682,2526871.1887597563
0.980265937138883,1454651.5565724117,1.3832304474125714,2501881.7234256435
0.9704986670709571,1492049.211246807,1.5530709648360543,2617309.5948648546
0.9680236336213304,1465349.0633297863,1.3315405309325095,2397455.8591612903
0.9672168826034383,1499960.219613746,1.4686014752811634,2676834.1460530185
0.956833693023082,1485453.7006814864,1.4463770856694693,2476990.8382500736
0.9506380664318063,1458833.3626478012,1.3806091021036553,2435387.6612001145
0.9425911802932938,1445089.822758931,1.4873293222084467,2426601.1855916744
0.9362307338977658,1410350.1922574241,1.4706185420330435,2508479.7718153056
0.9334811890663552,1415203.0286191085,1.3994656762355036,2380075.065515875
0.9277030032950855,1451367.276010268,1.3372985037935732,2266956.3775167554
0.9261541395405392,1439215.6018125836,1.4349954767994562,2566708.1218901305
0.9151261432531671,1356875.4007970311,1.4772480428486288,2383996.653359507
0.9118350444703973,1387849.783519574,1.4138930418731708,2466194.361585548
0.9006456518902932,1356266.050926106,1.4882659111913008,2404406.275472613
0.8986835494150449,1308009.717507445,1.423754012552593,2474626.0863235774
0.8941219858832244,1332870.7644119537,1.4285829107168724,2388359.6483487817
0.8823269162064529,1272654.6508336545,1.4427455762457497,2571117.824670856
0.8804678985736061,1270710.1990292289,1.3585818044232851,2421456.620278238
0.8714164577448456,1281421.5776144373,1.5090768285900256,2482327.0754828993
0.8665955627255104,1238284.6966466308,1.4363912685952285,2601698.580527239
0.8587764177028699,1278556.2452263355,1.510815551100539,2383979.815314813
0.8517459600110958,1251458.4882016638,1.5001979988205407,2563240.5349291344
0.8506529522644827,1235241.5088445512,1.4408645724736748,2465674.1425622776
0.8408140107136288,1145141.4357934487,1.4412044271394373,2309929.9796097665
0.8370800208621996,1124542.5578592913,1.4617244735863835,2549808.1238478175
0.8269202077116247,1162266.274756516,1.575581352688615,2401643.3406967428
0.8242750216269119,1186077.037457179,1.4943643314482529,2372646.538804785
0.817781817951343,1138014.8816930344,1.5103049594201337,2530716.199546595
0.8081983869746482,1113372.3501199952,1.4443647434281404,2235262.747492198
0.7984214502225048,1084561.5249068958,1.5009449513201722,2531989.6423943895
0.7993965481351459,1090981.7036030241,1.5122218104917917,2228020.627999377
0.790024376447048,1057778.4659311196,1.5768639718277384,2480294.6370568466
0.7849860205815642,1014183.01837648,1.462782135132434,2639873.7567709084
0.7783169189428261,1009244.332869411,1.5815006906387872,2365852.4782292387
0.7676406294732424,1043596.2838248075,1.5175083783298347,2572739.765887581
0.7614341513119144,1021449.4040519041,1.4994499648433939,2530684.0691491347
0.7548821817245281,984019.389305527,1.5619547491903758,2486453.273234288
0.7473264511807663,966413.7817177267,1.5112409779243114,2433708.0950134443
0.7416820583666923,976016.5540904094,1.5587568037744557,2467192.0533781974
0.735227714216869,1006280.8604761049,1.605913962713088,2514249.226820181
0.7310182249390649,883260.7561436157,1.5280796087255315,2456830.5407119785
0.7186891401442422,921923.2777796417,1.4271815869396687,2270389.3694727877
0.7181581116209133,885598.4502139903,1.6251632479754101,2602744.0621875096
0.7092610487815407,836537.6857121863,1.7512702588153535,2941976.7436848376
0.701625779403443,900127.2062785979,1.507457440319512,2310007.8590638493
0.6954299327265488,891752.5019857154,1.613543998399895,2354926.8598184087
0.6905581037984235,901336.5417018352,1.5972752297241959,2338152.633760108
0.6794512555039764,858542.8213831463,1.5859586293205972,2294664.5643551024
0.6801016561007108,802762.6659920868,1.5446632068170747,2557997.968324892
0.6696919356630269,870986.0097642614,1.561001139346119,2393630.250218904
0.6610783557010782,816488.0173519502,1.525310856619175,2550290.3193465727
0.6602448842351162,793144.3382757531,1.5812451983510896,2412107.056533348
0.6523766518089601,782668.6172219642,1.6485146577580048,2448409.945158223
0.643376136972484,772233.8733859356,1.654290132454117,2482596.7549172873
0.6373953124018759,749606.8361230977,1.5894959902214212,2403266.4448218225
0.6347789084463157,766030.7790111237,1.75449968432724,2235122.9068469917
0.6208640380908383,769942.7651705588,1.6229440745856638,2371727.739937465
0.6222284508296498,692825.3557006905,1.7425994445847566,2381826.14819021
0.6116967860144071,766891.9051437622,1.6509273768969006,2495665.687947218
0.60558088594228,745345.3462739588,1.7069247910764593,2218695.299406715
0.6004443355798497,755981.3259808734,1.6540058296738789,2077535.0295039755
0.6004179558680995,683348.2477985341,1.6931152843694433,2207984.4709706903
0.5914062955204715,648355.13241288,1.7389092702121032,2415664.3956633513
0.5857512940987508,712667.1208863049,1.668786462109994,2219359.0809857263
0.5806069457416113,644148.1114218506,1.8003366601848687,2101169.9043079186
0.5766261525884279,674521.2893765578,1.7472950427289,2269711.1529569817
0.5705730584670888,714423.3413459263,1.8152305269683509,2408550.064470972
0.5668753955802507,701645.126107865,1.6933743790384899,2309747.96386027
0.5576879362088846,612619.3937910625,1.723613459586812,2605473.156144364
0.5512017947434253,650601.9530947577,1.6720233014911512,2497364.7134152274
0.547570894734296,653711.1111454548,1.8075824989161375,2939006.8229801864
0.5457519983583151,664802.6475752415,1.7588008467109126,2510081.723641549
0.539276272570864,568594.5820459409,1.694710247965227,2223456.898818486
0.5316060446181641,660986.1813095557,1.825855893073166,2396945.995537945
0.5277007461247317,606123.035113479,1.731441995536286,2149537.102571561
0.527253188467332,589535.6592358911,1.6883122000264936,2222203.382699554
0.5202270498037924,580177.1300079819,1.7669803513547742,2352891.3963580644
0.5145647390767575,632888.2676770772,1.736235013237764,2003638.481480326
0.5105647343263134,609025.6371132212,1.774437939446735,2615648.80577021
0.5096388845459041,617139.0531124718,1.7147215316297764,2292836.384098985
0.5052833021160067,579613.7554214639,1.8390410641799457,2216102.999069168
0.4999857792754311,630474.7871729528,1.7601519414061313,2862295.1832613223
0.4913387106583381,555477.2097721702,1.8097855504886355,2568647.339376611
0.48958290903076834,569988.5875248696,1.9369398796590473,2273482.6716067274
0.48384065102048934,577444.8549343782,1.7460914231544835,2525975.695190133
0.4790581539428101,573798.9586918339,1.9202078422172106,3027285.371464158
0.4742772156116126,565391.1180246809,1.7675416945270033,2204624.766188781
0.4702161423610015,510481.372295265,1.7937399109359133,2313957.8065915327
0.4702678610117296,625050.1289839039,1.8968622315760826,2926092.6293764883
0.46424361810316195,590801.6948275758,1.772132976662068,2313872.7081464585
0.4600423528052178,584942.1834139915,1.6452500093421856,2361902.6539628296
0.45472260229127653,572956.3993217429,1.7271834543783295,2259606.0558369826
0.45001827572551045,517451.2344732503,1.8698320741108567,2359959.1041094624
0.44634259275243254,511702.43020485167,1.7196381263949718,2761164.1932998006
0.44706266710241555,529664.3733259584,1.7758935264509808,2122705.32337018
0.44024071021361993,542603.6322828272,1.8614758559411562,2119611.0995284826
0.4336750031181979,507000.26690000977,1.847888793483167,2379008.829287717
0.43162071462752305,527599.9732165269,1.8109789746199187,2059477.0301086605
0.42870593188098627,511634.90281808417,1.8115793548941148,2241569.0408244133
0.4264267595530953,495206.2085690436,1.8854123211677225,2408590.1488041766
0.4225727661714963,525345.3487634102,1.813228309065362,2444667.5311433026
0.4184528563010452,543953.6334820475,1.7730483248531195,2157750.877418297
0.4104092431365712,529851.8268228138,1.901692118004272,2502107.384847597
0.4083661238615215,499844.84775338677,1.912879354612149,2329904.385571673
0.40846319995213837,495403.5215971367,1.8420941406761213,2388927.3121655937
0.40418108421081006,562802.5929862079,1.8407415379459473,2503801.6630204134
0.39959623275126577,481270.05171113956,1.8609576249529136,2411611.3472014144
0.3980339687903887,513997.3211164246,1.8472987677642339,2641324.036929985
0.39585295397258313,537664.6523038791,1.8308595323006336,2466763.1334445165
0.39295464553095183,473063.4661331739,1.957580388822564,2647218.277621275
0.38887421583805015,505184.53295322735,1.814389446200349,2476546.812493612
0.38530138136645514,495348.2658567762,1.8570649653111537,2376639.9193774126
0.38235953984538934,519937.208572774,1.8507168347914704,2649275.9562217332
0.38189575608186993,487177.6414992539,1.8133566193405184,2347412.712710174
0.37743595768953575,508586.5688399339,1.8472431254465354,2247825.526681483
0.3750784348590194,464440.30642371264,1.938399487899657,2353586.489827144
0.37442174914787246,476753.88315675966,1.8467710753454265,2233035.030560278
0.37066597236299614,518923.3389574271,1.9294516146628755,2250998.362081867
0.36785296843810006,515624.39505713194,2.042897647917003,2514523.771995823
0.368281079919672,531210.0590132183,1.9458599769530667,2542773.9964551865
0.3614387919068134,517994.1477715618,1.9385685970638458,2752720.627679029
0.35933778399941874,544555.0778691076,1.9179688096937932,2554246.6956039187
0.35423148759715883,492042.2717952472,1.8714739589537113,2679225.159319349
0.35439227210896557,471540.7292841197,1.8821471534087706,2565136.0708073857
0.35190182766053124,480139.6893368996,1.8808918273131576,2550925.578654025
0.3494820485752651,495099.4548663484,1.920498357930299,2649822.18231153
0.34819981985634496,448547.58143854997,1.89882478248991,2582175.938650028
0.3426232696277713,472196.96415794914,1.8470066171401351,2245067.155559144
0.3391933648702937,449760.76695480075,1.8654207732554078,2851819.707938292
0.3398812857688588,493045.3819548079,1.889794863308043,2951603.6859029573
0.33704116746245544,496706.1433271779,1.9190854110512376,2357845.834050107
0.3350332354566854,483524.3860637579,1.922162860444731,2422730.752372091
0.33447060135932,538111.7601295002,1.9543750502198105,2714591.3025862374
0.3321516993994887,502114.58243839705,1.9820436283103584,2390429.0585520132
0.329635330201907,488092.0257702699,1.8681858363994537,2423010.9190133587
0.32694889663321164,472631.2686930573,1.9352696484660732,2606390.984559589
0.32289418340540105,485731.0403680908,1.9516954583177444,2631702.569116696
0.32170749414446853,461474.04389786266,1.8524461415867373,2482454.2129641254
0.3196070110912745,453378.10362754634,1.9356839755962896,2543364.6608264158
0.3158838352993984,488872.14245350985,1.8985517887237575,3005171.4750263146
0.3147587644655223,410900.50186762045,1.9035978287306867,2821902.5614331537
0.31204058568598797,440922.2129889127,1.8322570085026282,2476463.546277828
0.3103905799155557,432592.16900546337,2.0301880524110696,2686325.4275349197
0.3087304699923171,387734.5363727154,1.8840912464597144,2816707.953401146
0.3088728991816946,434642.9654138876,2.0569229930452053,2826300.5937859947
0.3052996381140377,473011.76698156056,1.9582275477063324,3051519.068456533
0.3009648153355323,490142.69829275296,1.9671239510575276,2614223.9705290343
0.301449267341828,437655.04787379195,1.9757544672706688,2431664.00863956
0.30098410751111065,406268.4939951505,1.9197593890654268,2411411.1966587673
0.29887385092339264,375269.95426815224,1.9374738636752855,2538277.7975679124
0.2992966293742475,397513.19005028764,1.9221742684492407,2430428.1414799076
0.29312649159221554,416937.17821613676,1.9514052492039595,2587961.0696513285
0.29409395434467683,387272.19604787964,1.965845289467125,2904258.253708552
0.2890677428945981,399450.34387383604,1.895930957765662,2587390.231873814
0.287162576900433,461207.67026914435,1.9246269366429518,2579730.024953579
0.28897693242554673,405892.09498107265,1.978512522634403,3083356.2865568018
0.2841648353806025,437960.83245173877,1.9992076834981898,2667233.18861441
0.2840024490066361,415842.2967116015,2.0715689908734274,2330699.8349180343
0.28172349268786967,412135.25717976113,1.9360653510394654,2465518.2563821585
0.278582245390176,389481.17352331534,1.9374441594161782,2614394.065566802
0.2784768402092222,395063.5830598965,2.0530482078789594,2524764.772817034
0.2765240475391815,444692.786220276,2.021638858828258,3421560.4372430174
0.27531575773741107,386032.3224425295,2.043199335783497,2465512.6258042953
0.2751424255582576,362566.95525003644,2.0198126847680515,2740087.8365996005
0.274323607136346,398054.8972416526,1.9764697545308607,2457196.111415871
0.2694202946896997,421066.26366359624,2.009483393744156,2379812.4323518407
0.2659657932782745,437062.639917774,2.068333946157279,2580240.4592566323
0.26841593928312774,367818.1479281936,1.9780721601668212,2603045.1667926386
0.2659093336653173,412127.05497777305,2.045640099594203,2930555.3057612567
0.26523605491856916,375548.3913390251,2.0229982839099954,2506191.7058034106
0.2630649171973725,379920.1801451224,1.97386253076223,2435719.230284727
0.26190279778068465,417786.37690666254,1.965085039158763,2344363.685432733
0.2627690172974698,375436.27396894287,2.0137144564298537,2688657.715177316
0.25770587344465107,364776.9558810175,1.9825377258896435,2562686.475880234
0.2602776859695331,353671.56303431274,2.0886752405032545,2875929.566263197
0.25666549023126084,490152.5554535803,2.019774113306199,2549044.8387797633
0.25507475082700426,386953.3015456424,2.0318659216994623,2928502.8322820957
0.2545450683630371,349428.2627345809,2.0074384348712706,2596503.599752576
0.2521368311547431,418694.57777152397,1.9462087370484238,2272236.2794500836
0.25449347411293444,362530.2481474452,2.0215244212622703,2352559.036900992
0.24881245292428986,392951.73006748105,2.003872274460994,2400390.0282813027
0.24644167784614823,404060.379887131,2.042037178647757,2626972.9889610647
0.24623553080165092,358204.1507218327,2.03826681839432,3298903.916564551
0.24480585686633025,382909.34235284064,2.036152649952771,2550275.485481481
0.24296833244542104,363261.09314513736,2.125093020331599,2748644.7180833328
0.24262642313689473,357849.0965461565,2.0903276210411774,2749149.9130365094
0.24324239259763453,341456.71075564425,2.0324844876128756,2644341.06850508
0.23870529923866043,427733.76982176374,2.008890204325501,2516879.4144699047
0.2398265352912195,380511.33287645155,1.995514430223808,2475962.8341813106
0.23759194644934825,375796.2539755358,2.0655894007042357,2421465.789081611
0.23761116467935703,382043.0730882389,1.9993666276010325,2603221.526155801
0.236804724077455,368667.2709966703,2.0232237858077635,2463442.5009966916
0.2343771625517808,401035.5552623179,2.018861413180311,2653609.3132504695
0.23327497151202928,327510.1274490861,2.0109285271313957,2458784.8358454043
0.23226708536357077,380888.77171739656,2.0726406967215576,2626714.2754939357
0.23095569475688535,363666.90666651336,2.0135019024510314,2668574.6719016517
0.230435078786628,331052.6400297112,2.1255731454267854,2627860.503270831
0.23128648426038162,386437.96712812304,2.058349722343899,2679419.487928509
0.2290514325225103,329644.32300166483,2.0363142100273404,2382303.8207510132
0.22677064015996856,390252.3394438331,1.9421330058856385,2842255.711212302
0.22496901432834546,335724.7989086769,2.1427584537445625,2813047.5683495775
0.2222202391687963,341940.36362680263,2.0735521346482195,2540141.1049844422
0.22143775002561802,367672.56651495985,2.053371575504158,2593674.9030061816
0.22029093219273127,374996.95005663135,2.1041849902601184,2512200.529970647
0.22211136542374665,408515.10950572166,2.086907480207347,2779714.669486705
0.21946959391492493,349844.5106518513,2.0676713614559374,2947527.4275552016
0.21623706185601507,338885.8640249567,2.1021076994601247,2532485.0075005577
0.21919391903763746,354798.428830556,2.1274653356873343,2648883.523213719
0.21813187499465686,433206.64079365385,2.006506954521752,2713841.552498998
0.2185098151842633,351557.88852055266,2.0868466428893075,2278698.716971799
0.21542585890436813,374673.76181778364,2.176818682624664,2451560.601904054
0.21580181392879222,285552.19431709393,2.1497144583560304,2570726.771842587
0.21474433271680643,400604.6693256723,2.0597659613677495,2800462.004782316
0.21393691260355668,280782.609586804,2.073666538908351,2510651.1244776407
0.21260728540091484,328948.7954769066,2.0295264952702685,2581209.8786919857
0.2116672900478443,369726.89098530693,2.066803154672936,2525642.7091050805
0.2100879729875157,305621.7377943035,2.005321480148822,2790644.3206599443
0.20845285460040405,325186.28513700137,2.0916345225741253,2294115.432573417
0.20816029320530285,305215.0101711029,2.1014657900642213,2442611.9409799874
0.20786018134424689,290839.23126656516,2.0709307003335042,2730565.032682311
0.2042588284318352,384166.0149765087,2.170102318282474,2692373.2524914527
0.20445191436221102,303095.3645762464,2.2060510563771953,2462475.1887332643
0.20382674763902203,310402.03553946095,2.1361456062848645,2364772.278650668
0.20184232267533,314269.9561872729,2.0763929176216456,2408964.8746553124
0.2066865025171593,301180.15143819293,2.0932657767868386,2445546.000686796
0.20146169690402946,330362.52466437814,2.0838717839477523,2369501.819609167
0.20383450683947438,354515.1808055688,2.052516825000148,2490252.47696178
0.20413712951381605,295530.91651262966,2.0309187907356723,2701701.930631646
0.2001442112691592,358703.2551254872,2.0549552034839627,2627970.6654678993
0.1991668995783006,306554.44295229425,2.006193919699598,2429768.891343126
0.19981179404817276,280800.0022522195,2.0770841105555546,2428103.411009909
0.20080965087338565,325101.609341552,2.0658480101918304,2685639.290945993
0.19533026683494947,315526.2121508937,2.1851629433502096,2717955.003478326
0.19641333134327948,303704.55597833934,2.052565119632375,2640195.34035806
0.19718124157096856,308226.3037632226,2.0234590636517806,2424270.91082598
0.19471895845912027,328508.063661851,2.075587381619092,2597731.4306158237
0.19479479987984363,318647.4175386117,2.1319110645279356,2300135.511858288
0.19329836889862137,297261.39747858327,2.106325904373776,2594957.8067588657
0.19297985089831962,289871.842882267,2.084996444252555,2673861.4538307567
0.1900672688249737,284398.2320285511,2.1511891709092916,2597695.5075073563
0.1913323527908992,274373.4123369163,2.056946461478144,3001332.6089175283
0.19110719297674547,295556.6919221112,2.0703814712214035,2639875.83675115
0.1899859370625404,303112.11145873857,2.115607242829565,2325946.0199843487
0.19247741356770753,275884.22248066944,2.0475758001399975,2247372.539613765
0.18826596308538285,286009.8167457674,2.0547365056801583,2510911.712707606
0.18749609271452555,275186.5628892865,2.1525153677298787,2454377.633056588
0.1853150140297744,298383.81443504535,2.1502154844091783,2260856.66732857
0.186874991505578,248648.4993097236,2.072816722378059,2456615.857019427
0.1849184870472167,315011.08022168675,2.1351163218273146,2638759.2548463363
0.18476299455063164,307687.4815185132,2.1110938159498738,2228802.0192119656
0.18579426634160778,251590.01310335897,2.079252403366541,2774877.108730612
0.18597008969480636,298597.3702469564,2.0585489726658537,2354121.1208484317
0.18123867275042366,341095.9750027104,2.088508571010844,2440766.8348540072
0.18386919497767942,298996.38988326804,2.13514210968862,2110882.415535863
0.18280400757795917,313817.76228689123,2.059895800146342,2417538.351841346
0.18318000520286906,264350.8052437352,2.069504933267377,2470118.0344174583
0.18174054043044807,287545.31829232053,2.144946149819774,2259052.8186162733
0.17923516540841075,302044.8726753251,2.059628452115026,2547842.8183456613
0.18123132220720853,247352.7778229201,2.150491091009032,2465378.0335348155
0.18010007875944928,262583.9814324479,2.0917624699794852,2527911.4716987074
0.17806855268634247,253083.3808824866,2.153659294652183,2363758.181179584
0.1793083810224079,286043.40320127347,2.0464459344223163,2559445.3450316996
0.17547501195992815,238002.58808722498,2.112880838584158,2398575.0241193166
0.17722589212781018,255591.7360193644,2.1584384486306543,2507512.510034482
0.1751360336729288,305861.0934753115,2.1492254226962997,2307296.6270695445
0.17421712187654959,316230.3443891481,2.1364639871604707,2296927.5375862634
0.17474189338877996,258198.72677006695,2.1629136047283404,2751363.6628541527
0.17293544037905573,251718.50373320127,2.022640396583733,2569008.182332223
0.1711326050083826,278057.79174944793,2.1068204882042942,2949531.3234751383
0.17396348871075318,275117.11439208005,2.1057160734381464,2381938.936361931
0.17513440468012667,251818.50030682763,2.18615554372529,2371104.8329418274
0.17213332469490825,225789.5174734828,2.1994885387015564,2408964.800407234
0.1686763318293198,325777.6623356623,2.1636656094481763,2138294.3086756286
0.16984941544186838,261297.481524348,2.0914705472187904,2297447.957912453
0.17020132576340474,313596.3215887782,2.191523880577715,2266825.8878364344
0.17197018844597556,250443.82090799636,2.0646462142378352,2404687.4600747623
0.16920279687977505,320188.6408043369,2.0654941389669816,2520739.9983656574
0.1673053332854146,267335.7064100295,2.1042605233770124,2220793.6049425476
0.16839279571114202,287850.5073402098,2.169135773784559,2320979.190327965
0.16859532202684246,316278.9276045513,2.055271325552139,2591244.4872212047
0.16780048922399662,263458.40127318434,2.1753701373484544,2491080.45239772
0.16530601725041383,208935.1068225041,2.13618666962382,2480449.645049426
0.1674976974089475,218580.10087451973,2.1110793075766923,2328057.8916557417
0.16552911003167928,316444.6124385572,2.0644151658809298,2194466.3442176683
0.16472161075477898,242959.2281311773,2.1311199051015146,2422541.2211185494
0.1676855347410123,275352.3784055582,2.1609963359427673,2725031.2663902626
0.1645383622498024,196037.12939027476,2.143147741860342,2415563.8575560753
0.1643485112945186,290355.59258584346,2.1335897086232216,2183813.8149642167
0.16240757606373196,278893.82546901435,2.0710364303794266,2430327.3440234214
0.1634115801640974,235653.98346319728,2.146543421218968,2237965.8548296336
0.1617844599590688,261709.71075224178,2.111071515290137,2500668.492305143
0.16214603517854143,237675.16253889565,2.195463061724956,2417660.7871830696
0.16066314396584797,298522.8241097634,2.1225635987571922,2353274.489498055
0.16043748962063883,237041.1926800879,2.2463508355485584,2665438.387058314
0.15943260366741435,211261.84221027562,2.1671413408222935,2489574.6371367783
0.15950557998869475,265805.69096574,2.1319105563105274,2462683.241148834
0.15991090385754617,210937.27047329213,2.2444801684307403,2301858.2582753417
0.16061271010601924,307197.86637816293,2.150325246246639,2462333.895832179
0.15793820124998584,192536.97980156643,2.0979714028463725,2920648.6784864007
0.1574261705979674,253498.20900249714,2.145726634968978,2647091.508124196
0.15724861289656233,249468.87614945412,2.193228769544852,2383361.162289842
0.15580994518001837,238006.0041722165,2.199701103663466,2313546.989756003
0.15897075577953823,239049.9328868231,2.1166068518407823,2284376.6124670524
0.15792353287967012,271858.9381049225,2.153499012894877,2205491.2718924345
0.1557408515529328,266563.18467898923,2.100375539772246,2410773.9241178273
